timestamp_utc,frame_idx,ear,is_eye_closed,perclos,blink_count
2025-09-27T13:03:13.835496,402,0.2898,0,0.2562,6
2025-09-27T13:03:13.881841,403,0.2805,0,0.2556,6
2025-09-27T13:03:13.925106,404,0.2944,0,0.2550,6
2025-09-27T13:03:13.991527,405,0.2780,0,0.2543,6
2025-09-27T13:03:14.043278,406,0.2708,0,0.2537,6
2025-09-27T13:03:14.090238,407,0.2675,0,0.2531,6
2025-09-27T13:03:14.139820,408,0.2770,0,0.2525,6
2025-09-27T13:03:14.190813,409,0.2730,0,0.2518,6
2025-09-27T13:03:14.237689,410,0.2820,0,0.2512,6
2025-09-27T13:03:14.281902,411,0.2820,0,0.2506,6
2025-09-27T13:03:14.330561,412,0.2709,0,0.2500,6
2025-09-27T13:03:14.377108,413,0.2796,0,0.2494,6
2025-09-27T13:03:14.441161,414,0.2794,0,0.2488,6
2025-09-27T13:03:14.493544,415,0.2794,0,0.2482,6
2025-09-27T13:03:14.533910,416,0.2668,0,0.2476,6
2025-09-27T13:03:14.580442,417,0.2859,0,0.2470,6
2025-09-27T13:03:14.633759,418,0.2825,0,0.2464,6
2025-09-27T13:03:14.677259,419,0.2691,0,0.2458,6
2025-09-27T13:03:14.733525,420,0.2807,0,0.2452,6
2025-09-27T13:03:14.788102,421,0.2950,0,0.2447,6
2025-09-27T13:03:14.819856,422,0.2891,0,0.2441,6
2025-09-27T13:03:14.888413,423,0.2849,0,0.2435,6
2025-09-27T13:03:14.943099,424,0.2759,0,0.2429,6
2025-09-27T13:03:14.989297,425,0.2826,0,0.2424,6
2025-09-27T13:03:15.037601,426,0.2813,0,0.2418,6
2025-09-27T13:03:15.084654,427,0.3091,0,0.2412,6
2025-09-27T13:03:15.131290,428,0.2829,0,0.2407,6
2025-09-27T13:03:15.176337,429,0.2942,0,0.2401,6
